name,protein_name,A4_1,A4_2,A4_3,count_missing_A4,A6_1,A6_2,A6_3,count_missing_A6,B2_1,B2_2,B2_3,count_missing_B2,E10_1,E10_2,E10_3,count_missing_E10,E6_1,E6_2,E6_3,count_missing_E6,E9_1,E9_2,E9_3,count_missing_E9,F1_1,F1_2,F1_3,count_missing_F1,G12_1,G12_2,G12_3,count_missing_G12,ctrl_1,ctrl_2,ctrl_3,count_missing_ctrl,status in producer,status in control,Protein.IDs,Majority.protein.IDs,vlookup_PPIandRNA
XP_027258801.1_Hsdl2,Hsdl2,26.23966777,26.08253019,26.00905093,0,26.66936492,26.29902628,25.99543861,0,25.86485316,25.49310267,25.63893216,0,26.02363207,25.83543969,26.63308046,0,25.55902217,26.00253382,26.07140336,0,25.82222772,25.59533019,25.69393946,0,26.11146128,26.210543,26.06968242,0,25.65710308,26.23782313,25.95248428,0,26.73624543,NA,26.35899725,1,in producer,DETECTED IN NONPROD,XP_027258801.1_Hsdl2,XP_027258801.1_Hsdl2,#N/A
XP_027258802.1_Ptbp3,Ptbp3,26.85567284,26.70641346,26.58076801,0,NA,25.96367633,26.31652409,1,26.61576968,26.39890793,26.20897819,0,26.68451327,26.50424121,25.33964301,0,25.93431429,26.18582095,26.42699945,0,26.43163012,26.55917975,26.90471937,0,26.40509505,26.13523122,26.01506871,0,26.49995697,26.2535619,26.05585243,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027258802.1_Ptbp3;XP_027258807.1_Ptbp3,XP_027258802.1_Ptbp3;XP_027258807.1_Ptbp3,#N/A
XP_027258812.1_Dnajc25,Dnajc25,25.17272271,25.07304213,24.9413969,0,24.89148878,25.15564973,24.91985934,0,25.01928182,25.21800646,24.87637014,0,24.32948395,24.36625522,24.95696254,0,25.1666366,25.30750436,25.18046536,0,24.72628563,25.41407514,24.90805452,0,24.58932041,24.83721427,24.86812409,0,24.74150942,24.29473353,24.85584153,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027258812.1_Dnajc25;XP_027258813.1_Dnajc25,XP_027258812.1_Dnajc25;XP_027258813.1_Dnajc25,#N/A
XP_027258818.1_Ptgr1,Ptgr1,26.9349208,27.22283738,27.38076734,0,26.83895761,26.12003726,27.00949215,0,27.31807251,26.93184375,27.05066235,0,26.7708452,26.83610415,26.50309884,0,27.22219709,27.32268133,27.29889605,0,27.10947041,26.86089935,26.67798605,0,26.83663768,27.22467674,27.21677708,0,26.8649585,26.88078068,26.807306,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027258818.1_Ptgr1,XP_027258818.1_Ptgr1,#N/A
XP_027258822.1_Ecpas,Ecpas,28.17525156,28.25571573,28.12798398,0,27.5514648,27.53533355,28.41534562,0,28.67055337,28.22236881,28.26356332,0,28.83318297,28.49748822,27.03282863,0,28.11517734,27.95514616,28.34678047,0,28.32868335,28.04418315,28.55677756,0,28.58527906,28.73272748,28.70686383,0,28.14182998,28.3113615,28.42422875,0,24.96644216,NA,26.11254922,1,in producer,DETECTED IN NONPROD,XP_027258822.1_Ecpas;XP_027258821.1_Ecpas;XP_027258819.1_Ecpas,XP_027258822.1_Ecpas;XP_027258821.1_Ecpas;XP_027258819.1_Ecpas,#N/A
XP_027258840.1_Txn,Txn,28.81445667,28.67016378,28.43510979,0,28.19097524,28.70431483,28.25819426,0,28.50683247,28.69917947,28.52605914,0,28.32480099,28.26313224,27.75917396,0,28.43418499,28.69381657,28.45800973,0,28.54516934,28.61380523,28.29257661,0,28.53803939,28.60635144,28.70679992,0,28.38437124,28.44430568,28.36113551,0,27.56040458,29.40273977,28.05905578,0,in producer,DETECTED IN NONPROD,XP_027258840.1_Txn,XP_027258840.1_Txn,#N/A
XP_027258844.1_Palm2,Palm2,27.66171987,27.86501033,27.49927925,0,27.58870472,27.50139922,27.39581512,0,27.32430254,27.0185047,27.11701038,0,26.85660185,27.25302475,27.69541692,0,27.54194917,27.82700633,27.9477764,0,27.34743682,28.07914781,27.72660179,0,27.26248005,27.71006033,27.57688167,0,27.23860426,27.42626398,27.37161573,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027258844.1_Palm2;XP_027258843.1_Palm2,XP_027258844.1_Palm2;XP_027258843.1_Palm2,#N/A
XP_027258857.1_Elp1,Elp1,28.86610413,28.41254949,28.75717091,0,28.0410084,28.29680988,28.77981781,0,28.95941841,28.54255539,28.6307551,0,28.58417343,28.71103775,28.01179433,0,28.94939941,28.88260933,28.95640323,0,29.23254767,28.71870268,29.01834736,0,28.05493112,29.08891009,29.0906504,0,28.51569598,28.60317965,28.86875652,0,25.77777889,NA,26.94805932,1,in producer,DETECTED IN NONPROD,XP_027258857.1_Elp1;XP_027258858.1_Elp1,XP_027258857.1_Elp1;XP_027258858.1_Elp1,#N/A
XP_027258864.1_Rad23b,Rad23b,25.99245278,NA,25.92003904,1,25.78207246,25.39265354,27.03923949,0,25.5716812,NA,24.1569411,1,25.58443993,24.93176632,26.16163376,0,24.42453981,25.27786283,26.57583143,0,26.37763144,26.00254979,26.04748217,0,24.93355058,25.02430553,24.97128222,0,25.06103177,24.30499386,24.98188783,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027258864.1_Rad23b;XP_027262045.1_Rad23a;XP_027262044.1_Rad23a;XP_027262043.1_Rad23a,XP_027258864.1_Rad23b,#N/A
XP_027258889.1_Smc2,Smc2,27.93510909,27.79860341,27.57715569,0,27.87065511,27.66044489,27.7302471,0,27.80324447,27.77663336,27.84988557,0,27.78407583,27.78467257,28.20620211,0,27.77027127,27.68352079,27.43773179,0,27.97864682,28.05768162,27.83356635,0,27.94995584,27.92549671,27.93026928,0,27.92582103,27.94351055,28.01642015,0,27.57157609,NA,28.03014238,1,in producer,DETECTED IN NONPROD,XP_027258889.1_Smc2,XP_027258889.1_Smc2,#N/A
XP_027258922.1_Erp44,Erp44,28.6728276,29.42494209,29.22931942,0,28.48165485,29.2956467,29.57026948,0,29.25065247,29.53514201,29.27748248,0,29.02569165,29.35001926,28.34141427,0,29.40871659,29.96809331,30.13356242,0,29.17434911,29.51913237,29.61896877,0,28.53026305,29.74033413,29.36265685,0,28.97442491,29.26337155,29.21077047,0,NA,NA,23.71526492,2,in producer,NOT IN NONPROD,XP_027258922.1_Erp44,XP_027258922.1_Erp44,#N/A
XP_027258927.1_Alg2,Alg2,NA,24.60967631,25.71000333,1,NA,25.38674965,26.46610164,1,26.1663766,25.67332105,25.69883857,0,25.10689671,25.61679151,NA,1,25.39056698,26.18555285,27.13402246,0,25.90698322,25.35755153,26.38785633,0,NA,25.60108356,24.92842888,1,24.86161568,NA,25.28780306,1,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027258927.1_Alg2;XP_027258928.1_Alg2,XP_027258927.1_Alg2;XP_027258928.1_Alg2,#N/A
XP_027258948.1_Anp32b,Anp32b,25.83558014,25.58365945,26.52064762,0,26.01345654,25.40630069,25.7888162,0,25.99020086,26.34660528,25.70115071,0,26.59697484,26.09087498,26.36786919,0,25.72841464,24.87681561,NA,1,26.6565772,24.88066183,26.54930399,0,25.10000834,25.81199825,25.69148285,0,25.24967045,25.33068632,NA,1,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027258948.1_Anp32b;XP_027258947.1_Anp32b,XP_027258948.1_Anp32b;XP_027258947.1_Anp32b,#N/A
XP_027258952.1_Ncbp1,Ncbp1,24.87495965,25.06294303,25.07347289,0,24.86711149,25.18696469,25.6272512,0,24.75744942,24.93636444,25.32804555,0,24.8414696,25.40462973,25.09577447,0,24.86105517,NA,25.56560927,1,25.04536264,25.08148824,24.95966274,0,24.94355289,24.91285311,24.5868891,0,24.75423989,24.96926361,25.03227631,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027258952.1_Ncbp1,XP_027258952.1_Ncbp1,#N/A
XP_027259012.1_Clta,Clta,28.45011994,28.78118245,28.83755188,0,28.40656546,28.35383916,28.31384425,0,28.69462742,28.6969279,28.5407274,0,28.22123798,28.61717814,28.40109482,0,28.84112377,28.89527547,28.78940155,0,29.05010056,29.38245384,29.21185858,0,28.94282667,28.75140682,28.53886673,0,28.28623008,28.75659691,28.42049344,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027259012.1_Clta;XP_027259011.1_Clta,XP_027259012.1_Clta;XP_027259011.1_Clta,#N/A
XP_027259032.1_Tln1,Tln1,30.45434641,30.683507,30.5137835,0,30.44414613,30.51553318,30.76074016,0,30.74258345,30.79772224,30.82627713,0,30.8437219,30.77279163,30.6180176,0,30.6366739,30.78717631,31.00305096,0,30.92376624,30.96798117,31.06941677,0,30.59443678,30.83342148,30.79869953,0,30.39050731,30.66133554,30.92738491,0,27.51306462,27.60912474,29.70130769,0,in producer,DETECTED IN NONPROD,XP_027259032.1_Tln1,XP_027259032.1_Tln1,#N/A
XP_027259082.1_Vcp,Vcp,31.4426399,31.67506599,31.86920347,0,30.95374804,31.49240679,31.75626923,0,31.82099252,31.74497153,31.73486486,0,31.2658314,31.56207327,30.9183938,0,31.85947897,32.20010978,32.31165425,0,31.83286521,31.80802056,32.05935411,0,31.39726714,32.05160165,31.74878671,0,31.45848485,31.69267244,31.73467918,0,28.55035331,28.23792738,29.79349209,0,in producer,DETECTED IN NONPROD,XP_027259082.1_Vcp,XP_027259082.1_Vcp,#N/A
XP_027259154.1_Ubap2,Ubap2,28.65627654,28.5098725,28.23258744,0,28.24102269,28.21678263,27.97730068,0,28.36419809,28.28437355,28.23188658,0,28.11834348,28.35153939,28.54069594,0,28.42417754,28.30228287,28.42249727,0,28.32592706,28.72340155,28.4379566,0,28.50724986,28.81591469,28.29601678,0,28.30167288,28.51607928,28.65774102,0,24.82012494,NA,NA,2,in producer,NOT IN NONPROD,XP_027259154.1_Ubap2,XP_027259154.1_Ubap2,#N/A
XP_027259167.1_Dnaja1,Dnaja1,27.57309029,27.45509658,27.51757629,0,27.12961189,27.09706375,27.64673804,0,27.80279836,27.72440051,27.65701396,0,27.45174668,26.81486969,25.61470162,0,27.91797389,27.4915119,27.69282769,0,28.16206339,28.19384505,28.33821658,0,27.39629207,27.28890797,27.30714623,0,27.51708233,27.39863601,27.7234681,0,NA,NA,26.67698444,2,in producer,NOT IN NONPROD,XP_027259167.1_Dnaja1,XP_027259167.1_Dnaja1,#N/A
XP_027259221.1_Ube2j1,Ube2j1,25.00871799,24.65372994,24.82786873,0,24.75402555,24.2547161,24.21768237,0,24.71304543,24.35110998,24.21345702,0,24.41529976,23.98537078,24.60349744,0,24.68949426,24.48309566,24.80237175,0,24.46398469,24.72432061,25.14504447,0,24.76943893,24.64842538,24.39899045,0,24.66095432,24.40038124,24.68889349,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027259221.1_Ube2j1,XP_027259221.1_Ube2j1,#N/A
XP_027259242.1_Ufl1,Ufl1,25.24288085,NA,25.44823609,1,25.11409571,25.01363835,25.86932651,0,25.67022499,24.98254983,25.48872246,0,25.46768736,25.33198685,25.81764749,0,25.89079302,25.96476826,26.34623,0,25.72374801,25.38446629,26.51915828,0,25.5912352,25.38553538,25.44311605,0,25.13427,25.31383842,25.14658051,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027259242.1_Ufl1,XP_027259242.1_Ufl1,#N/A
XP_027259271.1_LOC113834410,LOC113834410,NA,25.72440858,25.73218525,1,25.40990612,25.19718221,26.30311488,0,29.10681953,29.27372664,28.69754266,0,26.59925781,26.80419939,26.65878538,0,26.13607222,26.16937525,26.3618576,0,26.99132808,26.63290512,26.87703763,0,25.80874674,23.24902787,25.45804614,0,25.84537316,26.45099028,26.15909091,0,NA,NA,26.91194361,2,in producer,NOT IN NONPROD,XP_027259271.1_LOC113834410;XP_027265207.1_LOC113835008;XP_027288341.1_LOC113837641;XP_027285990.1_LOC113837150;XP_027285741.1_LOC113837122;XP_027265410.1_LOC113835040;XP_027258750.1_LOC113834361;XP_027275437.1_LOC113836207;XP_027273030.1_LOC113835890;XP_027287639.1_LOC113837527;XP_027289999.1_LOC113838578;XP_027263207.1_LOC113834829;XP_027256137.1_LOC113833976;XP_027273937.1_LOC113835994;XP_027260996.1_LOC113834624;XP_027290244.1_LOC113838935;XP_027245495.1_LOC113832613;XP_027256779.1_LOC113834078;XP_027247101.1_LOC113832823;XP_027257668.1_LOC113834179;XP_027265209.1_LOC113835010;XP_027258566.1_LOC113834334;XP_027247414.1_LOC113832872;XP_027288792.1_LOC113837701;XP_027288744.1_LOC113837694;XP_027260250.1_LOC113834553;XP_027269240.1_LOC113835459;XP_027275576.1_LOC113836242;XP_027284602.1_LOC113837011;XP_027249818.1_LOC113833271;XP_027288595.1_LOC113837669;XP_027289983.1_LOC100751046;XP_027254512.1_LOC113833766;XP_027289851.1_LOC113838272;XP_027279376.1_LOC100773718,XP_027259271.1_LOC113834410;XP_027265207.1_LOC113835008;XP_027288341.1_LOC113837641;XP_027285990.1_LOC113837150;XP_027285741.1_LOC113837122;XP_027265410.1_LOC113835040;XP_027258750.1_LOC113834361;XP_027275437.1_LOC113836207;XP_027273030.1_LOC113835890;XP_027287639.1_LOC113837527;XP_027289999.1_LOC113838578;XP_027263207.1_LOC113834829;XP_027256137.1_LOC113833976;XP_027273937.1_LOC113835994;XP_027260996.1_LOC113834624;XP_027290244.1_LOC113838935;XP_027245495.1_LOC113832613;XP_027256779.1_LOC113834078;XP_027247101.1_LOC113832823;XP_027257668.1_LOC113834179;XP_027265209.1_LOC113835010;XP_027258566.1_LOC113834334;XP_027247414.1_LOC113832872;XP_027288792.1_LOC113837701;XP_027288744.1_LOC113837694;XP_027260250.1_LOC113834553;XP_027269240.1_LOC113835459,#N/A
XP_027259279.1_Ythdf3,Ythdf3,26.05649343,25.68423854,25.23231727,0,25.56165094,25.4951642,25.31380451,0,25.54208224,NA,25.49690412,1,25.06303524,25.59705512,25.56211494,0,25.95692134,25.61198163,25.44625264,0,25.8424764,25.92178746,25.84213925,0,25.45350203,25.41108314,25.62510297,0,25.29766057,25.14359379,25.41639355,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027259279.1_Ythdf3,XP_027259279.1_Ythdf3,#N/A
XP_027259360.1_Decr1,Decr1,NA,24.23004593,24.12778064,1,23.66568621,24.75997686,24.76593455,0,NA,24.27260203,24.10732168,1,24.51116394,NA,24.2153553,1,23.81489407,24.00646207,24.06976277,0,24.05604676,23.85986857,NA,1,23.85340826,24.0449316,24.17138853,0,24.27399,24.49841377,NA,1,NA,NA,24.92330445,2,in producer,NOT IN NONPROD,XP_027259360.1_Decr1,XP_027259360.1_Decr1,#N/A
XP_027259371.1_Cpne3,Cpne3,26.95762028,27.13554377,26.97754533,0,26.61904778,26.29688143,26.86157254,0,27.04998093,26.8729923,26.87068782,0,26.98403996,26.93413157,25.42244039,0,27.17280004,27.19869262,27.16664563,0,27.17782962,26.89618534,27.1472719,0,26.77595633,27.32887965,27.23328764,0,26.87755403,27.21373018,27.28662093,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027259371.1_Cpne3;XP_027266431.1_Cpne7;XP_027270157.1_Cpne4;XP_027246377.1_Cpne6,XP_027259371.1_Cpne3,#N/A
XP_027259396.1_Nfx1,Nfx1,25.28532758,24.33360854,23.56526342,0,24.75696346,24.46397353,24.06399809,0,24.40812382,24.38197487,24.33696181,0,24.70036473,NA,25.39391827,1,23.83891571,24.64892028,24.40032403,0,24.5681799,24.67161637,24.89477676,0,25.02425484,24.40154674,24.47768562,0,24.96092961,24.20927885,24.32742961,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027259396.1_Nfx1,XP_027259396.1_Nfx1,#N/A
XP_027259397.1_LOC113834434,LOC113834434,25.94527794,25.71973893,25.66119453,0,26.27061163,25.90252971,25.96615574,0,26.68227686,26.53770125,26.62970002,0,26.59325728,25.79857229,26.89130624,0,25.82136776,25.62703481,26.13539557,0,26.30116127,26.20312287,26.31879964,0,26.11152799,25.81650391,25.47798523,0,26.04556124,25.77598812,25.75835397,0,NA,NA,26.57792727,2,in producer,NOT IN NONPROD,XP_027259397.1_LOC113834434;XP_027245494.1_LOC113832612;XP_027271862.1_LOC113835675;XP_027244016.1_LOC113832398;XP_027247100.1_LOC113832822;XP_027243288.1_LOC113832329,XP_027259397.1_LOC113834434;XP_027245494.1_LOC113832612;XP_027271862.1_LOC113835675,#N/A
XP_027259443.1_LOC100770363,LOC100770363,24.59456287,24.66891582,24.63079583,0,23.84666655,24.6485286,24.34664981,0,24.40059611,24.96076842,24.56369741,0,24.5016761,25.00409456,24.68567763,0,24.63625579,24.51476366,24.5775281,0,24.70547547,24.73235318,24.60668475,0,24.61500508,24.81845735,24.32030568,0,24.65779754,24.76811456,24.93788064,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027259443.1_LOC100770363;XP_027259442.1_LOC100770363,XP_027259443.1_LOC100770363;XP_027259442.1_LOC100770363,#N/A
XP_027259446.1_Tmx3,Tmx3,29.46512767,29.65082697,29.71631518,0,28.79269131,29.63460639,29.82748079,0,29.35674967,29.72498561,29.02628953,0,28.94684755,29.55998636,28.28354277,0,29.50444581,29.8381029,29.77328888,0,29.24300151,29.50844657,29.63499145,0,29.15596052,29.8325942,29.43602451,0,29.13966729,29.63774828,29.26718494,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027259446.1_Tmx3;XP_027259445.1_Tmx3;XP_027259444.1_Tmx3,XP_027259446.1_Tmx3;XP_027259445.1_Tmx3;XP_027259444.1_Tmx3,#N/A
XP_027259523.1_Cndp2,Cndp2,26.71516223,26.67224131,26.80103663,0,26.04905911,26.35356402,26.81165019,0,26.50282028,26.25600022,26.44961672,0,26.49514746,26.86919262,25.69064737,0,26.83052504,26.89574829,26.94617057,0,26.6837775,27.23665176,26.67692149,0,26.40903554,26.85841207,26.58469285,0,26.48492177,26.76159238,26.92140079,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027259523.1_Cndp2,XP_027259523.1_Cndp2,#N/A
XP_027259532.1_LOC100774522,LOC100774522,26.67039802,27.5185847,27.19490893,0,27.08595023,27.01593513,27.0581032,0,25.76149551,26.08930813,25.5304753,0,26.56354693,25.62926014,27.24804639,0,27.21665995,27.00215914,27.09989113,0,25.93252791,26.23125916,26.04812133,0,27.08547821,27.1994353,27.17396129,0,26.41440424,26.40684949,26.57433086,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027259532.1_LOC100774522;XP_027259531.1_LOC100774522,XP_027259532.1_LOC100774522;XP_027259531.1_LOC100774522,LOC100774522
XP_027259579.1_Ago2,Ago2,26.95891725,27.05437134,26.91236929,0,26.44331877,26.71109589,27.01218855,0,27.22391024,27.10785052,27.09146857,0,26.76081013,26.67631565,26.77144208,0,26.98811549,26.72916017,27.14282687,0,27.33705324,27.22335494,27.09064707,0,26.8235641,27.1321793,26.76467581,0,26.50980566,26.94398715,27.06508139,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027259579.1_Ago2;XP_027255087.1_LOC100768807;XP_027255088.1_LOC100762217,XP_027259579.1_Ago2,#N/A
XP_027259583.1_Ptk2,Ptk2,27.72842284,28.07232847,27.84446252,0,27.20235042,27.80695437,27.78945935,0,28.13385063,28.07135277,27.94917206,0,27.49100399,27.44693715,27.2365289,0,28.19503515,28.39617076,28.46680161,0,28.53407975,28.76651472,28.55366467,0,27.51111098,27.90272342,27.66852613,0,27.35591494,27.63632365,27.66675417,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027259583.1_Ptk2;XP_027259582.1_Ptk2;XP_027259585.1_Ptk2;XP_027259584.1_Ptk2;XP_027246091.1_Ptk2b;XP_027246090.1_Ptk2b,XP_027259583.1_Ptk2;XP_027259582.1_Ptk2;XP_027259585.1_Ptk2;XP_027259584.1_Ptk2,#N/A
XP_027259661.1_Eef1d,Eef1d,30.70982092,30.38256254,30.33387803,0,30.31210993,30.04009394,30.05583294,0,30.45141446,30.16588657,30.18084607,0,30.0049623,29.59513525,30.08684016,0,30.61527361,30.57615053,30.44004036,0,30.74611166,30.89032188,30.6319815,0,30.2621045,30.06335569,30.21931054,0,29.89479684,29.82163919,30.16891541,0,30.62449397,29.74603189,29.48139998,0,in producer,DETECTED IN NONPROD,XP_027259661.1_Eef1d;XP_027259657.1_Eef1d;XP_027259656.1_Eef1d;XP_027259660.1_Eef1d;XP_027259659.1_Eef1d;XP_027259655.1_Eef1d;XP_027259654.1_Eef1d,XP_027259661.1_Eef1d;XP_027259657.1_Eef1d;XP_027259656.1_Eef1d;XP_027259660.1_Eef1d;XP_027259659.1_Eef1d;XP_027259655.1_Eef1d;XP_027259654.1_Eef1d,#N/A
XP_027259718.1_Myh9,Myh9,33.14169725,33.28122325,33.19643615,0,32.87560774,33.0514297,33.35561386,0,33.05221461,33.05218515,33.09710057,0,33.47955254,33.45924437,33.04171894,0,33.36002282,33.42239282,33.56252184,0,33.27890129,33.30043438,33.41156059,0,32.8270055,33.14590698,33.16351865,0,32.92561909,33.18769504,33.51517484,0,31.83273508,31.79891045,32.02602468,0,in producer,DETECTED IN NONPROD,XP_027259718.1_Myh9,XP_027259718.1_Myh9,#N/A
XP_027259723.1_Eif3d,Eif3d,28.76001479,29.10032659,29.22081046,0,27.91501968,28.39850003,29.05409444,0,29.32920089,29.22568017,28.94520184,0,28.85928317,29.13516332,29.01505393,0,29.31251363,29.29056086,29.25839786,0,29.59701547,29.33909929,29.52050082,0,28.8435822,29.15945908,29.03105245,0,28.7108858,28.99718524,28.95455215,0,26.50142884,27.80785781,28.26919668,0,in producer,DETECTED IN NONPROD,XP_027259723.1_Eif3d,XP_027259723.1_Eif3d,#N/A
XP_027259772.1_Lgals1,Lgals1,28.33789179,28.87290486,28.94551763,0,28.53417983,28.71974114,28.95575195,0,29.37529911,29.39979988,29.39486608,0,28.93932077,29.03206695,28.23558462,0,29.29823131,29.52641336,29.60513715,0,29.39236755,29.64044481,29.75556384,0,28.46574563,28.95620396,28.62954638,0,29.07724246,29.24580418,29.17981435,0,28.5490596,29.7615857,28.56807178,0,in producer,DETECTED IN NONPROD,XP_027259772.1_Lgals1,XP_027259772.1_Lgals1,#N/A
XP_027259776.1_Triobp,Triobp,26.78357662,26.57044634,26.18753243,0,26.38961551,26.76536469,26.27316025,0,26.52884099,26.30489543,26.64047822,0,25.70876754,NA,27.17973139,1,26.77589895,26.5365636,26.63355578,0,26.55571146,26.7710302,26.72531124,0,25.99763006,26.22743862,24.73110967,0,25.81174813,26.54830368,25.54216371,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027259776.1_Triobp;XP_027259775.1_Triobp;XP_027259777.1_Triobp,XP_027259776.1_Triobp;XP_027259775.1_Triobp;XP_027259777.1_Triobp,#N/A
XP_027259780.1_LOC100752547,LOC100752547,27.794722,28.53891481,29.08141957,0,29.25215412,28.58844197,28.84482505,0,NA,27.93336347,28.09209111,1,28.52043923,30.27066666,29.10937377,0,27.62248242,28.65319219,28.6590449,0,27.67772291,27.36093942,27.7040048,0,27.91626941,29.04335936,28.93223853,0,28.03777252,28.68604781,29.24130398,0,31.97708912,30.67137074,30.76372565,0,in producer,DETECTED IN NONPROD,XP_027259780.1_LOC100752547,XP_027259780.1_LOC100752547,#N/A
XP_027259782.1_Eif3l,Eif3l,30.97400123,31.23566366,31.57844937,0,30.73845423,30.96238229,31.20186884,0,31.61321866,31.397518,31.15707154,0,31.12271438,31.24250863,30.69995968,0,31.80263767,31.61016189,31.57841174,0,31.77549078,31.67633589,31.91995934,0,31.08217377,31.76408831,31.46504941,0,31.14821345,31.41631845,31.6491003,0,27.35976345,27.44747783,27.97933849,0,in producer,DETECTED IN NONPROD,XP_027259782.1_Eif3l,XP_027259782.1_Eif3l,#N/A
XP_027259815.1_Ddx17,Ddx17,27.48059378,27.04157108,26.94933076,0,27.28852311,27.46071998,27.29826251,0,27.44462874,27.20014344,27.5303057,0,27.26656101,26.9500377,26.61249683,0,26.97870774,26.72646923,26.61918643,0,26.80850952,26.57266429,26.37928565,0,27.56648324,26.89196313,27.04249219,0,27.39342181,27.05630038,27.07144728,0,NA,26.68978688,27.506811,1,in producer,DETECTED IN NONPROD,XP_027259815.1_Ddx17;XP_027259814.1_Ddx17,XP_027259815.1_Ddx17;XP_027259814.1_Ddx17,#N/A
XP_027259824.1_Sun2,Sun2,28.08742752,28.16407238,28.19222587,0,28.20408401,28.3706602,28.39200884,0,27.99970772,27.64932834,27.89383345,0,28.61235057,28.05902573,28.10922341,0,27.84248,27.56033134,27.7321715,0,28.15701961,27.79567574,27.89464008,0,28.67185509,28.68589584,28.42968808,0,28.1031002,28.00230466,27.97764105,0,NA,NA,26.01137764,2,in producer,NOT IN NONPROD,XP_027259824.1_Sun2;XP_027259825.1_Sun2,XP_027259824.1_Sun2;XP_027259825.1_Sun2,Sun2
XP_027259826.1_Gtpbp1,Gtpbp1,24.34274707,24.62819574,25.06548725,0,24.55322537,NA,25.77364069,1,24.99765989,24.52095263,24.72300731,0,24.89494918,23.74930547,NA,1,24.54891533,24.7971488,24.94040281,0,25.50622443,24.80136628,25.35455622,0,NA,24.98753232,24.43332334,1,24.60260002,24.48839964,24.39808038,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027259826.1_Gtpbp1,XP_027259826.1_Gtpbp1,#N/A
XP_027259838.1_Rpl3,Rpl3,30.20508918,30.06679977,29.84200034,0,29.98315307,29.90310324,29.87681712,0,30.21586654,29.90825275,29.84926251,0,30.17315232,30.05656076,29.84812093,0,30.30759066,30.02625543,30.02833095,0,30.28709567,30.20012588,30.17412475,0,29.96943308,29.79209501,29.9811709,0,30.05050253,29.94686987,29.81821467,0,30.28231014,29.38369594,29.95895825,0,in producer,DETECTED IN NONPROD,XP_027259838.1_Rpl3;XP_027280774.1_Rpl3l,XP_027259838.1_Rpl3,#N/A
XP_027259852.1_Tnrc6b,Tnrc6b,24.96847877,25.03715064,24.53806538,0,24.94628785,24.55312667,25.07875941,0,25.9138344,NA,24.74728866,1,24.48664821,24.78579742,24.44019974,0,25.10849753,25.23278538,25.0922095,0,25.26643251,25.2824025,25.39218074,0,24.39709954,24.77176834,24.76754631,0,24.47128204,24.67482332,25.04527101,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027259852.1_Tnrc6b;XP_027259851.1_Tnrc6b;XP_027259850.1_Tnrc6b;XP_027259849.1_Tnrc6b,XP_027259852.1_Tnrc6b;XP_027259851.1_Tnrc6b;XP_027259850.1_Tnrc6b;XP_027259849.1_Tnrc6b,#N/A
XP_027259870.1_St13,St13,28.49780919,28.02429309,27.98873177,0,28.35891906,28.030466,27.82293307,0,28.09033348,27.86793866,27.85356181,0,27.66045933,27.70289944,28.46234475,0,28.28508608,28.05746976,28.00838007,0,28.18540336,28.31211635,28.02691531,0,28.03264597,27.79608954,27.90998345,0,27.74894543,27.41071657,27.84830337,0,27.59324453,NA,26.92251919,1,in producer,DETECTED IN NONPROD,XP_027259870.1_St13;XP_027242831.1_LOC100770228,XP_027259870.1_St13;XP_027242831.1_LOC100770228,#N/A
XP_027259881.1_Rangap1,Rangap1,28.61412209,28.93028356,28.87610861,0,28.44403688,28.69392011,28.58040111,0,28.81422621,28.84939484,28.85175314,0,28.69492457,28.72459242,28.94512655,0,28.71533008,28.63151577,28.55940267,0,28.71251822,29.09032395,28.970843,0,29.03033224,29.08649707,29.02703982,0,28.90448967,28.92608642,29.06072719,0,NA,NA,28.12530623,2,in producer,NOT IN NONPROD,XP_027259881.1_Rangap1,XP_027259881.1_Rangap1,#N/A
